Phylum	Scientific_name_ARTER	Synonym_ARTER_1	Synonym_ARTER_2	Synonym_ARTER_3	Synonym_ARTER_4	Synonym_ARTER_5	Synonym_ARTER_6	Synonym_ARTER_7	Synonym_ARTER_8	GBIF_synonym	External_synonym	Synonym_Philip	Marine	BOLD_barcode	
Mollusca	Palio dubia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Palio nothus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Polycera quadrilineata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Tergipes tergipes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Catriona aurantia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Diaphoreolis viridis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Rubramoena amoena	Cuthona amoena	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Tenellia adspersa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Trinchesia caerulea	Cuthona caerulea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Trinchesia foliata	Cuthona foliata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Zelentia pustulata	Cuthona pustulata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Tritonia hombergii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Tritonia plebeia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Berthella sideralis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Clione limacina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Limacina retroversa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Pneumodermopsis paucidens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Calliostoma gemmulatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Calliostoma zizyphinum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Margarites helicinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Skenea basistriata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Clelandella miliaris	Jujubinus clelandi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Gibbula tumida	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Steromphala cineraria	Gibbula cineraria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Bittium reticulatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Cerithiopsis barleei	Cerithiella barleei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Epitonium clathratulum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Epitonium clathrus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Epitonium trevelyanum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Epitonium turtonis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Hedylopsis spiculifera	Hedylopsis suecica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Iothia fulva	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Lepeta caeca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Alderia modesta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Calliopaea bellula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Calliopaea oophaga	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Ercolania nigra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Limapontia capitata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Limapontia depressa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Placida dendritica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Tectura virginea	Acmaea virginea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Testudinalia testudinalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Ebala nitidissima	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Cerithiella metula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Omalogyra atomus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Patella pellucida	Helcion pellucidum	 Ansates pellucida	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Patella vulgata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Elysia viridis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Brachystomia carrozzai	Odostomia carrozzai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Brachystomia eulimoides	Odostomia eulimoides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Brachystomia scalaris	Odostomia scalaris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Eulimella scillae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Liostomia afzelii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Liostomia clavula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Megastomia conoidea	Odostomia conoidea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Odostomia acuta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Odostomia plicata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Odostomia turrita	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Odostomia unidentata	Odostomia albella	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Ondina diaphana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Ondina divisa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Ondina obliqua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Parthenina decussata	Chrysallida decussata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Parthenina indistincta	Chrysallida indistincta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Parthenina interstincta	Chrysallida interstincta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Pyrgiscus crenatus	Turbonilla crenata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Spiralinella spiralis	Chrysallida pellucida	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Turbonilla acuta	Turbonilla delicata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Turbonilla lactea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Tjaernoeia exquisita	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Marshallora adversa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Turritella communis	Turritellinella tricarinata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Callochiton septemvalvis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Stenosemus albus	Ischnochiton albus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Boreochiton ruber	Tonicella rubra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Lepidochitona cinerea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidochitona cinereus	x	x	
Mollusca	Tonicella marmorea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Hanleya hanleyi	Hanleya nagelfar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Leptochiton asellus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Antalis agilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Antalis entalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Mollusca	Cadulus subfusiformis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Mollusca	Neomenia carinata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Cervonema macramphis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Choanolaimus psammophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Diplopeltoides sundensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Cosmocephalus obvelatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Paracuaria adunca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Anguillicoloides crassus	Anguillicola crassus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Nematoda	Contracaecum osculatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Contracaecum rudolphii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Pseudoterranova decipiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Camallanus truncatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Cucullanus heterochrous	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Cucullanus sphaerocephalus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Cucullanus truttae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Dichelyne minutus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Ascarophis arctica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Ascarophis morrhuae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Spinitectus inermis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Spinitectus oviflagellis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Daniconema anguillae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Philometra ovata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Philometra rischta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Paraquimperia tenerrima	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Hysterothylacium aduncum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Raphidascaris acus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Eustrongylides mergorum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Capillaria gracilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nematoda	Capillaria wickinsi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Amphiporus bioculatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Amphiporus lactifloreus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Carcinonemertes carcinophila	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Nipponnemertes pulcher	Amphiporus pulcher	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Emplectonema gracile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Nemertopsis flavida	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Nemertopsis tenuis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Malacobdella grossa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Oerstedia dorsalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Nemertea	Oerstedia similiformis	Oerstediella similiformis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Cyanophthalma cordiceps	Amphiporus cordiceps	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Cyanophthalma obscura	Prostomatella obscura	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Tetrastemma melanocephalum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Tetrastemma robertianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Tetrastemma vermiculus	Prostomatella vermicula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Callinera buergeri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Carinina coei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Carinina remanei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Protubulanus theeli	Tubulanus theeli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Tubulanus annulatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Nemertea	Tubulanus linearis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Nemertea	Tubulanus superbus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Nemertea	Cerebratulus marginatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Lineus albocinctus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Lineus ruber	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Nemertea	Micrura fasciolata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Nemertea	Micrura purpurea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Nemertea	Siphonenteron bilineatum	Lineus bilineatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Nemertea	Hubrechtella dubia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Phoronida	Phoronis hippocrepia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Phoronida	Phoronis muelleri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Alcataenia micracantha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Anomotaenia microrhyncha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Dicranotaenia cirrosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Diphyllobothrium latum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Schistocephalus solidus	Schistocephalus gasterostei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Entobdella hippoglossi	Epibdella hippoglossi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Pseudodactylogyrus anguillae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Pseudodactylogyrus bini	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Udonella caligorum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Axine belones	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Diplozoon paradoxum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Aporocotyle simplex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Aporocotyle spinosicanalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Diplostomum baeri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Platyhelminthes	Diplostomum gasterostei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Diplostomum pseudospathaceum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Platyhelminthes	Diplostomum spathaceum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Platyhelminthes	Posthodiplostomum brevicaudatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Posthodiplostomum cuticola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Tylodelphys clavata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Platyhelminthes	Tylodelphys podicipina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Leucochloridium perturbatum	Leucochloridium variae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Trichobilharzia ocellata	Cercaria ocellata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Apatemon gracilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Ichthyocotylurus variegatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Neophasis anarrhichae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Neophasis oculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Stephanostomum pristis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Accacladium serpentulus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Accacladocoelium alveolatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Accacladocoelium macrocotyle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Accacladocoelium nigroflavum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Accacladocoelium petasiporum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Accacoelium contortum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Odhnerium calyptocotyle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Rhynchopharynx paradoxa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Bunodera luciopercae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Crepidostomum farionis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Crepidostomum metoecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Azygia lucii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Bucephalus polymorphus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Prosorhynchoides gracilescens	Bucephalloides gracilescens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Prosorhynchus squamatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Rhipidocotyle galeata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Rhipidocotyle illense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Rhipidocotyle minima	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Aphalloides coelomicola	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Timoniella imbutiforme	Acanthostomum imbutiforme	NA	NA	NA	NA	NA	NA	NA	Timoniella imbutiformis	NA	NA	x	-	
Platyhelminthes	Derogenes varicus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Magnibursatus caudofilamentosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Deropristis inflata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Halvorsenius exilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Mesorchis denticulatus	NA	NA	NA	NA	NA	NA	NA	NA	Stephanoprora denticulata	NA	NA	x	-	
Platyhelminthes	Fellodistomum agnotum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Fellodistomum fellis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Monascus filiformis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Proctoeces maculatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Steringophorus furciger	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Steringophorus thulini	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Steringotrema ovacutum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Steringotrema pagelli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Tergestia laticollis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Phyllodistomum folium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Brachyphallus crenatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Bunocotyle cingulata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Ectenurus lepidus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Hemiurus appendiculatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Hemiurus communis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Hemiurus luehei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Lecithochirium rufoviride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Lecithocladium excisum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Galactosomum lacteum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Pygidiopsis ardeae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Pygidiopsis summa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Lecithaster gibbosus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Lecithophyllum botryophorum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Lepidapedon elongatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Lepidapedon rachion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Opechona bacillaris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Asymphylodora demeli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Asymphylodora tincae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Cercaria misenensis	NA	NA	NA	NA	NA	NA	NA	NA	Maritrema misenense	NA	NA	x	-	
Platyhelminthes	Microphallus similis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Ancylocoelium typicum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Paratimonia gobii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Anisorchis opisthorchis	NA	NA	NA	NA	NA	NA	NA	NA	Caudotestis opisthorchis	NA	NA	x	-	
Platyhelminthes	Anomalotrema koiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Helicometra pulchella	NA	NA	NA	NA	NA	NA	NA	NA	Helicometra fasciata	NA	NA	x	-	
Platyhelminthes	Macvicaria soleae	Plagioporus varius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Nicolla gallica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Peracreadium idoneum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Podocotyle atomon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Podocotyle reflexa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Cryptocotyle concava	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Cryptocotyle jejuna	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Cryptocotyle lingua	Cercaria lophocerca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Platyhelminthes	Pseudamphistomum truncatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Platyhelminthes	Lepidophyllum steenstrupi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
